import,export,deposit_rate,policy_rate,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force,bond_2y,bond_5y,internal_debt,reer,usd,eur,m1,m2,budget_deficit,bist,cariacik,fdi
-4.81082603552796,-4.535222937181871,15.1366666666667,5.0,1.3481829649469645,5.43925662903879,3.951194023866478,-2.36363636363637,9.96523754345303,2.33776702942367,2.2853957636566,8.6,-2.5100097352384942,-2.64066071823612,10.55,10.023333333333333,0.5664734146659356,144.97,5.927231556645607,1.1284024209691323,2.7434797208535144,1.5661739084688264,-4.808659433197841,-13.314047392463735,-0.004023165764266489,-0.16209335493027055
2.534113370152724,0.35223868355025445,18.87,5.0,-0.8937558458104178,2.04403042589551,1.3159279488121456,5.54003724394785,-12.3814541622761,-20.4017329657345,-1.58038147138962,9.33333333333333,-3.9031004571299377,-2.50891849517909,9.3,9.54,1.7227955133442663,152.11,-2.2554010262802793,-4.994237410133895,-6.6570575561403444,-0.35418151445689716,-2.0594696233201404,17.85707576349198,-0.0047449755344793725,-5.502042423297304
3.169285808117195,11.900304827498864,18.9333333333333,5.0,1.7127747765956158,1.53679440449215,0.14424103862937798,-8.29289810322008,10.7636800962117,14.3493320138545,2.15946843853821,7.7,7.999128718245885,5.93319426802314,9.096666666666666,9.326666666666666,0.6718224841915088,154.64,0.4192946986903423,-1.683431488076459,8.765295832740705,3.261904274758365,-0.10472462680975524,-1.2886942766026976,-0.003361607725202635,-29.78544325222945
1.4587987996007357,0.34757851040971843,15.79,5.0,1.7494021965186235,-0.185957763332387,-0.6292997444311332,11.7364117364117,-3.58306188925082,8.0484638684552,0.433604336043333,7.96666666666667,0.3388093590115382,0.801592918406935,7.516666666666667,7.836666666666667,2.6024000940498837,155.0,-0.11955831422447716,-2.709565892414445,4.6079564879345725,3.3046118513407663,-1.6211776200678998,8.113609901346841,-0.0007790002451686525,-70.91049659985558
-3.759359641392379,-0.7874507238812001,15.18,5.0,1.5901811771588115,3.24007322565488,2.003852703665565,-10.5897546276367,10.0788288288289,1.16139367240691,0.701565029681625,8.73333333333333,-0.3008435357052086,0.335403229620252,6.3,6.78,-0.2926484317022471,157.69,-0.5396482661301771,3.1327755393479872,4.270567336036635,3.479348361189949,-3.6979702141514674,16.222589293618128,-0.0021472575259226744,36.67447166006568
8.510425465543747,-1.7607184862711733,14.92,4.5,2.887784841459151,2.46206474492759,0.4690266240069185,3.659123736158,-10.5370843989769,-20.9817893903404,2.30439442658095,9.6,-2.9940794236542168,-1.79903195982815,5.873333333333333,6.3500000000000005,1.6096917984942394,160.49,-0.47296577504818416,1.32918565627701,0.901186263307352,2.692451573771848,-0.7952851631646924,8.845555540404515,-0.00374433724960436,-2.683145192342984
5.548183888827296,7.462433056404905,14.85,3.5,2.8935075346943506,1.31861063464834,1.1368028475462033,-2.4152345564329,12.9788450543167,19.188376753507,2.51440544787847,8.33333333333333,6.259196155719149,4.83694107135605,6.25,6.946666666666666,0.7640016192862475,153.73,2.9701389477466478,1.8180605001713035,10.945848307504136,5.570366117667902,1.5143282471607065,-10.861223443600476,-0.003533138465433116,1.3741035917584021
-1.2606284515733535,-3.9602655607312798,15.26,3.5,1.455334595945601,1.05657753525705,2.60023907741207,10.1380295097572,-2.22672064777331,6.89365279529209,1.53295861011753,8.93333333333333,-0.6534866795602667,0.16481542785099,8.986666666666666,9.193333333333333,3.015904503102007,144.01,6.833768893619185,8.189990663972967,6.280526284515275,6.7633102038549,-1.4673384350200702,-3.3730746341566586,-0.0010810468499714225,42.8262094430802
-1.5335882569820214,1.9705403395910537,16.15,3.5,0.19364186644121872,2.44555462486546,2.0620235581081836,-5.61797752808987,9.78260869565222,-3.77506881635856,2.01308505284343,9.33333333333333,-2.0214578129591487,-1.84162969109281,8.97,9.216666666666667,-1.218185327895327,141.34,2.9462165104543914,5.734314031693821,6.170624818944859,5.0294002175380825,-3.2843783720605315,-9.232646981689285,-0.002713328211279913,-6.984748811195374
-0.20482747487715613,5.837725150886008,17.3,8.0,2.8597910212120325,2.97119329546947,5.366143286897618,2.56410256410255,-8.86374351720886,-13.1998365345321,3.0093734583128,10.1333333333333,-1.7602646551465817,-0.370723250616081,10.77,10.356666666666667,1.4758487802058795,136.28,8.983514595486387,9.646067406312042,-1.6862883959085195,1.6731821594810015,-0.5619739399881652,2.4706282141913505,-0.0022388452574521596,-0.49447933290629464
-0.046399977231992295,0.18728374375598378,16.5133333333333,8.0,-1.6357113639159593,2.62314607378835,0.6993536579584791,-1.74107142857146,7.55302638385926,7.86252354048965,-1.3409961685824,8.73333333333333,5.9747644072539075,4.55151735221051,8.466666666666667,8.706666666666667,-0.1422854461754497,146.44,-4.816842287368672,-4.690527291538871,5.162663981817417,2.04907892729409,0.05085188991903216,12.865607826134795,-0.0019436222512158774,-36.53042706367877
1.0902657587090303,-0.582175641633853,17.6233333333333,7.5,2.4284572495337997,0.90499613131429,1.1543586536391537,12.4943207632894,-1.53920153920154,4.84504583151467,1.50485436893206,9.96666666666667,-0.8458350253076397,0.527837859213436,8.996666666666666,9.013333333333334,-0.050183333964781696,144.96,2.3340209368920894,-1.010414780707114,8.03726333597794,5.338844830132317,-1.444920992473627,-5.62865625290927,-8.73254083916782e-05,-44.10922857513153
1.6085971493467355,-0.7007904312935409,16.3033333333333,7.5,1.3385605588345229,1.99915104544642,0.7173934636945489,-9.53150242326332,8.84220810942845,-4.4129891756869,0.62171209947396,10.7333333333333,-1.6809694961922972,-0.944435322770435,7.9366666666666665,7.963333333333334,1.5643609057324426,148.34,4.507015041515949,-1.5167137133704989,0.3478972941316272,2.16296961134681,-2.324595191609761,12.70760647221465,-0.002108130707545059,46.694566457764886
-0.8499455746914464,3.7962590093526316,15.3333333333333,7.25,1.8730972331796991,1.74651971379098,0.6398904125329175,3.16964285714282,-10.8168761220826,-16.6811846689896,1.14068441064639,11.3333333333333,-1.1615742483155778,-0.564950290590262,7.993333333333333,7.836666666666667,2.03767323460724,146.61,8.339949007887403,-1.9213191612516445,3.433877886071457,5.22258395282833,-1.368475431262945,-4.358203337451361,-0.0017048644874730883,46.56437909198434
