time_label,time,internal_debt,reer,usd,eur,m1,m2,budget_deficit,gdp_nom,bist,kredi,kapasite,cariacik,fdi
2012Q3,2012.5,2.6024000940498837,155.0,-0.11955831422447716,-2.709565892414445,4.6079564879345725,3.3046118513407663,-1.6211776200678998,428883048.5896289,8.113609901346841,,77.06666667,-0.0007790002451686525,-70.91049659985558
2012Q4,2012.75,-0.2926484317022471,157.69,-0.5396482661301771,3.1327755393479872,4.270567336036635,3.479348361189949,-3.6979702141514674,434368020.0162389,16.222589293618128,,75.86666667,-0.0021472575259226744,36.67447166006568
2013Q1,2013.0,1.6096917984942394,160.49,-0.47296577504818416,1.32918565627701,0.901186263307352,2.692451573771848,-0.7952851631646924,392753083.380881,8.845555540404515,,76.96666667,-0.00374433724960436,-2.683145192342984
2013Q2,2013.25,0.7640016192862475,153.73,2.9701389477466478,1.8180605001713035,10.945848307504136,5.570366117667902,1.5143282471607065,446996350.539689,-10.861223443600476,,76.36666667,-0.003533138465433116,1.3741035917584021
2013Q3,2013.5,3.015904503102007,144.01,6.833768893619185,8.189990663972967,6.280526284515275,6.7633102038549,-1.4673384350200702,495445687.68149,-3.3730746341566586,,76.53333333,-0.0010810468499714225,42.8262094430802
2013Q4,2013.75,-1.218185327895327,141.34,2.9462165104543914,5.734314031693821,6.170624818944859,5.0294002175380825,-3.2843783720605315,496548848.9003919,-9.232646981689285,,75.33333333,-0.002713328211279913,-6.984748811195374
2014Q1,2014.0,1.4758487802058795,136.28,8.983514595486387,9.646067406312042,-1.6862883959085195,1.6731821594810015,-0.5619739399881652,458361289.858787,2.4706282141913505,,76.5,-0.0022388452574521596,-0.49447933290629464
2014Q2,2014.25,-0.1422854461754497,146.44,-4.816842287368672,-4.690527291538871,5.162663981817417,2.04907892729409,0.05085188991903216,492585428.779217,12.865607826134795,124.41036120702691,77.63333333,-0.0019436222512158774,-36.53042706367877
2014Q3,2014.5,-0.050183333964781696,144.96,2.3340209368920894,-1.010414780707114,8.03726333597794,5.338844830132317,-1.444920992473627,551958483.650141,-5.62865625290927,4.349907258912111,77.36666667,-8.73254083916782e-05,-44.10922857513153
2014Q4,2014.75,1.5643609057324426,148.34,4.507015041515949,-1.5167137133704989,0.3478972941316272,2.16296961134681,-2.324595191609761,559452976.885586,12.70760647221465,0.3413573908385814,75.63333333,-0.002108130707545059,46.694566457764886
2015Q1,2015.0,2.03767323460724,146.61,8.339949007887403,-1.9213191612516445,3.433877886071457,5.22258395282833,-1.368475431262945,501740757.8639019,-4.358203337451361,2.937816609489019,75.23333333,-0.0017048644874730883,46.56437909198434
2015Q2,2015.25,1.6525806394739107,138.71,8.142421910472697,6.144969867680294,8.61912197966177,4.485759972013881,1.479249980452167,567197911.8387629,1.061813817902113,10.311067123663875,74.53333333,-0.0015497236178998364,-82.66369611336115
2015Q3,2015.5,1.8284407946495662,128.52,6.405667078499711,7.15628419307921,9.002357570595976,7.334588275411846,-2.1811381634373808,634163127.8507088,-10.368754057120011,2.0800787284901645,74.73333333,0.00037214399518913343,121.43712819678561
2015Q4,2015.75,0.4438975265021128,138.74,2.214235574419088,0.6545936547656339,-2.286957152382385,-1.269554775526771,-1.9782375000779788,650957329.41532,-3.1224874107066647,-0.9598312617377758,75.1,-0.0009782515246766852,-83.86380936151676
2016Q1,2016.0,1.8256189816703738,143.47,1.2790933655810965,1.8164747358071054,1.99624377440486,2.566728391840911,-0.8099047578261692,570866259.930324,14.91970759465051,0.42562748387062754,77.4,-0.0011568383811658511,-54.66684179726471
2016Q2,2016.25,1.117178801582952,142.44,-1.7353602869429219,0.7630314229057467,7.865878689032613,3.312141722989992,0.5421917114286758,637798573.2920789,-8.063835188033774,7.608363548830255,77.36666667,-0.0014354061585220076,28.945774619445874
2016Q3,2016.5,2.141241872763544,141.91,2.2963596562794786,1.0754707875104907,1.043982136160082,3.1213681046732944,-1.209533656319788,670039064.8623089,-0.42921040419292567,8.460427827498762,77.5,-0.00011700810312621247,2.8565043309995097
2016Q4,2016.75,1.1946575453052333,131.08,10.191299010330335,6.797143679726436,9.63857245473072,7.783804485884005,-3.139182745164033,751284073.421079,2.135542621901898,-6.847521792165878,77.4,-0.0007483188049494277,50.45993843508923
