time_label,time,import,export,deposit_rate,policy_rate,fiscal_balance,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force
2012Q3,2012.5,88249.6593209097,82606.0791943713,15.79,5.0,,342404.320395427,-0.185957763332387,116.934241268589,11.7364117364117,-3.58306188925082,8.0484638684552,0.433604336043333,7.96666666666667,112.281175444731,0.801592918406935
2012Q4,2012.75,84993.6237529788,81958.1514297695,15.18,5.0,,347892.691316675,3.24007322565488,119.301065865224,-10.5897546276367,10.0788288288289,1.16139367240691,0.701565029681625,8.73333333333333,111.943892388115,0.335403229620252
2013Q1,2013.0,92543.656344503,80527.7289172794,14.92,4.5,,358085.549290365,2.46206474492759,119.861933908889,3.659123736158,-10.5370843989769,-20.9817893903404,2.30439442658095,9.6,108.641882411264,-1.79903195982815
2013Q2,2013.25,97823.2552531713,86766.9608880436,14.85,3.5,,368598.139482439,1.31861063464834,121.232302221761,-2.4152345564329,12.9788450543167,19.188376753507,2.51440544787847,8.33333333333333,115.659317555096,4.83694107135605
2013Q3,2013.5,96597.8078632259,83397.9107981261,15.26,3.5,,374001.700298869,1.05657753525705,124.425973521943,10.1380295097572,-2.22672064777331,6.89365279529209,1.53295861011753,8.93333333333333,114.905963536249,0.16481542785099
2013Q4,2013.75,95127.69676368,85057.5989805523,16.15,3.5,,374726.625824987,2.44555462486546,127.018301765,-5.61797752808987,9.78260869565222,-3.77506881635856,2.01308505284343,9.33333333333333,112.606507526901,-1.84162969109281
2014Q1,2014.0,94933.048519085,90170.8238024475,17.3,8.0,,385597.728744798,2.97119329546947,134.020479093643,2.56410256410255,-8.86374351720886,-13.1998365345321,3.0093734583128,10.1333333333333,110.64167880207,-0.370723250616081
2014Q2,2014.25,94889.0098239489,90339.8573337959,16.5133333333333,8.0,,379341.767098453,2.62314607378835,134.961041311198,-1.74107142857146,7.55302638385926,7.86252354048965,-1.3409961685824,8.73333333333333,117.453734236886,4.55151735221051
2014Q3,2014.5,95929.2123891579,89815.4486606317,17.6233333333333,7.5,,388666.687323617,0.90499613131429,136.528002546592,12.4943207632894,-1.53920153920154,4.84504583151467,1.50485436893206,9.96666666666667,116.46445912988,0.527837859213436
2014Q4,2014.75,97484.8050310664,89188.2308985491,16.3033333333333,7.5,,393904.201754519,1.99915104544642,137.510967159201,-9.53150242326332,8.84220810942845,-4.4129891756869,0.62171209947396,10.7333333333333,114.52308972526,-0.944435322770435
2015Q1,2015.0,96659.7484774273,92639.1353532876,15.3333333333333,7.25,28244.329908601,401351.94443835,1.74651971379098,138.393707928956,3.16964285714282,-10.8168761220826,-16.6811846689896,1.14068441064639,11.3333333333333,113.200515219787,-0.564950290590262
2015Q2,2015.25,96263.0388289875,93672.6368147055,13.6666666666667,7.25,23307.392955694,407467.62263983,2.88025121384843,143.079172582391,-2.16356555603629,12.732762959235,19.6027182435964,3.38345864661654,9.36666666666667,119.816486147935,3.6555338308786
2015Q3,2015.5,95937.8762100097,93272.9783839085,15.0,7.25,22940.566052318,413178.337954391,0.497595383135602,145.068230386729,12.2069880583812,-4.82142857142854,10.2709790209791,1.95454545454541,10.1,120.166605436366,1.13008546836732
2015Q4,2015.75,96913.9711827456,91573.555700705,15.6666666666667,7.25,34095.6249982417,417999.578983621,2.81893240432345,145.16652684799,-5.83366180528181,15.9474671669794,1.18906064209274,0.356665180561793,10.5333333333333,118.070315992617,-1.33379272874247
2016Q1,2016.0,98628.9944411671,92194.9633928716,15.1833333333333,7.25,7127.4592306054,419510.80629591,2.15583577421439,144.939095819975,1.6743407283382,-12.4190938511327,-22.2483352918136,0.844069302532162,10.8666666666667,117.09874603294,-0.375058760325028
2016Q2,2016.25,103230.810284797,91915.894790728,14.8,7.25,18477.8314452957,425513.52943175,1.29754947818582,147.627793142699,-0.288184438040355,8.40646651270207,17.6322418136021,0.837004405286366,9.4,123.346449896646,3.63292585514808
2016Q3,2016.5,97219.5532331647,85199.3810469953,14.4166666666667,7.25,18419.6518903954,413311.190872886,1.53999304364516,149.293050839354,8.25763831544178,-11.8449083936941,-1.32762312633837,-2.14067278287464,11.2666666666667,121.602050256061,0.614019682452957
2016Q4,2016.75,98252.8179766961,95382.9020746671,14.04,7.25,36136.4173379479,436083.032372752,2.37063110523145,154.419885877667,-2.25019069412664,23.2962783953601,12.5868055555556,4.1071428571429,12.1,119.793469456408,-0.646798332094256
2017Q1,2017.0,101981.69115383,103317.252183069,14.45,7.25,-9657.800104413,442052.421504264,4.66954354548391,166.749345930332,3.31642606320724,-11.7992943943552,-18.3500385505012,1.62950257289878,12.7,119.309233676961,0.310050785863246
2017Q2,2017.25,106529.260370827,101737.191811531,15.3333333333333,7.25,18482.8927733235,452132.626073011,2.47698837017029,170.500030510992,-4.7960725075529,7.95555555555557,19.2634560906515,3.50210970464133,10.2,126.093846133417,2.77404791095024
2017Q3,2017.5,112673.449581712,99874.7931162561,15.5166666666667,7.25,15629.6449335812,458986.588457409,0.683074804758964,173.21956593921,17.4137247124157,0.741045697818006,9.1844813935075,2.28291887484717,10.5333333333333,127.597455770329,1.56370808678501
2017Q4,2017.75,118404.35449702,105019.738988307,15.8533333333333,7.25,8016.0953021653,467628.20954601,3.95525497612103,180.158139675273,-7.2972972972973,15.6109521863506,3.80710659898478,3.54722997210042,10.2666666666667,126.215126392621,-1.30006525184103
2018Q1,2018.0,118323.052487011,105356.642061266,15.9666666666667,7.25,3539.6102347802,473554.405932664,2.81708958982107,189.07227954452,-0.874635568513096,-12.6193001060445,-18.2326231225987,-0.423402617397979,10.5333333333333,124.66769651607,-0.827021275256103
2018Q2,2018.25,109267.935951482,109457.346616821,18.5,16.25,-10080.9215556374,476341.268068646,4.81407437025191,204.751528806428,-4.30147058823529,2.50809061488673,13.8829560017087,-0.850405875531523,9.63333333333333,128.970047317006,2.36811112980487
2018Q3,2018.5,96639.5710374148,117016.716485205,27.9166666666667,22.5,11176.3007565247,471762.913238551,6.61383230334933,232.916356030062,15.1363810987322,-3.7095501183899,4.42610652663169,-1.28654970760234,11.1,129.768106832859,2.21347746674977
2018Q4,2018.75,88225.3318357131,115385.120064603,30.75,22.5,19971.0830357959,455491.867289465,6.50499592990494,250.41890827928,-10.5772439105772,6.88524590163931,-0.71839080459772,-4.93680884676143,12.3333333333333,125.317475423042,-2.10729422329552
2019Q1,2019.0,86925.5964676429,115501.111960472,29.4033333333333,22.5,-65144.4928676072,462611.999406154,0.752542771473914,247.109594083497,0.74626865671641,-10.9662576687116,-18.4153400868307,2.36809306190278,14.6666666666667,121.067797435409,-0.650507792767246
2019Q2,2019.25,92658.573086027,117671.630664654,27.5933333333333,22.5,-46597.8328104576,473119.061801207,3.10022591051944,261.88297399653,-1.88888888888887,4.90956072351419,14.7671840354767,0.892857142857101,12.9,125.12625983189,1.10957912730993
2019Q3,2019.5,100746.660991709,122849.400410946,23.8066666666667,15.0,-12139.7660121944,475630.229142676,2.61485470334251,260.801712922661,12.1177802944507,1.14942528735632,11.3601236476044,1.24698310539021,14.1,126.270897606707,2.30803167874519
2019Q4,2019.75,111452.890500106,114800.061018598,20.8333333333333,10.5,3150.1065317268,481981.212938237,3.48430408472015,261.42232979572,-9.7306397306397,11.8912337662338,2.94934073560027,1.27135478744535,13.2666666666667,124.676106461051,-2.10427912306625
2020Q1,2020.0,106672.155525526,115772.572177994,12.22,8.25,-37998.5749135548,482834.832174734,2.41445474896067,269.014285891928,3.54345393509886,-10.6637649619151,-22.3120997640715,0.902314633189526,13.5333333333333,118.395205446103,-4.62431306833584
2020Q2,2020.25,85970.0883341554,75031.9714156466,11.2666666666667,6.75,-50758.2061157321,431107.103241665,2.66458495966693,,-15.4538904899136,-18.1892001624036,0.0867678958785359,-18.9346811819596,12.8,114.433678731249,-4.15767715263872
2020Q3,2020.5,115279.620018227,97290.718347166,12.5233333333333,8.75,10384.9429173469,501859.018872926,2.7149157427456,,31.6574350234342,33.5980148883375,25.3142609449502,30.599520383693,13.3333333333333,121.955267945273,6.92340613384466
2020Q4,2020.75,110402.566904651,113875.067682716,17.4166666666667,15.5,68647.1793635544,509212.805952173,5.10370986618536,,-8.05825242718445,13.5586924219911,5.77654790729852,3.19500550863019,12.9,119.792584199041,-2.19923603494573
2021Q1,2021.0,106013.952795114,118063.388789394,19.7166666666667,17.5,55932.3691783714,519569.919766559,4.29442502867647,,1.12636395635341,-9.51913640824341,-13.0477436232832,3.06049822064061,13.5333333333333,121.237324221084,2.04663663257217
2021Q2,2021.25,102963.088368838,121621.25840631,20.25,17.5,26224.0394054859,528466.165651551,3.99153583442138,,-1.28785241907417,4.48300795372379,11.7713426100038,2.03729281767954,11.9,125.917237288811,1.81674640392844
2021Q3,2021.5,103920.095452307,124004.486513363,20.0,16.5,44003.6924455079,547741.983870164,4.62442403438782,,16.8547249647391,1.1764705882353,6.83041722745621,2.33502538071066,11.7333333333333,131.240289833262,4.09561500908758
2021Q4,2021.75,112340.596875809,139000.187055125,22.8333333333333,12.5,115966.470475193,556324.872206364,10.9061136661898,,-10.1991550995776,16.9972640218878,0.598425196850438,3.33994708994712,10.9666666666667,131.969741903215,-0.205587817283083
2022Q1,2022.0,109456.35891448,137848.136719035,23.8966666666667,12.5,92833.739126108,557508.36391657,28.2867209278774,,0.571236559139756,-11.4586378251973,-13.149655604258,0.639999999999934,11.6333333333333,130.2102928874,-0.638933756900634
2022Q2,2022.25,110701.659001333,143130.787458276,23.1,12.5,189757.692922308,565393.756875,16.9374272893468,,-5.04510524557301,5.64542753383955,4.75847152126895,1.71701112877583,10.1333333333333,136.172501250426,2.86334147653346
2022Q3,2022.5,118112.160816522,137713.409639589,27.8333333333333,10.5,58473.197486135,568459.359283443,8.85146298566329,,11.576354679803,-5.40625,-4.23262216104613,-4.59518599562363,10.1,137.920441920477,1.25057694217725
2022Q4,2022.75,123401.459205458,133924.452426207,33.3333333333333,7.5,4043.227881231,574988.360256255,8.62196718207845,,-12.7719962157048,14.8331681532871,6.03665109593968,2.52293577981655,10.0666666666667,139.670153105262,1.23397662455316
2023Q1,2023.0,125495.889209268,132947.023758226,38.0,7.0,-107955.409326458,575570.007699246,11.6251115632071,,1.51843817787416,-12.4280782508631,-19.4171467299221,-0.735059124320902,10.4,136.572194951377,-1.84308025535796
2023Q2,2023.25,130913.271214508,131850.296717531,45.3333333333333,16.0,67859.533680193,598581.74052599,6.39833519986215,,-3.73931623931622,2.46386333771353,4.66778805719096,3.67031551835158,9.26666666666667,139.455478193898,0.801363479311176
2023Q3,2023.5,132524.061997599,138104.593976084,53.6333333333333,28.5,384367.795204323,600013.210778511,21.0756965055171,,23.6034036256012,5.19397242705996,21.6954600241061,0.652173913043478,9.26666666666667,141.823099020463,1.7167233627039
2023Q4,2023.75,127174.636324645,134043.397809066,68.3333333333333,41.0,-245525.997610929,607015.253427337,13.1614418654223,,-14.7859922178989,8.41206949100883,2.41003631561572,-1.60444307312555,8.63333333333333,141.727048596203,-0.753257271339693
2024Q1,2024.0,122130.357374445,138826.230992014,73.1733333333333,47.0,-42132.943084535,612936.137975047,14.4484108003893,,6.00632244467861,-10.4020241776779,-12.0245003223727,2.91627469426152,9.26666666666667,141.695621959694,0.62658179089402
2024Q2,2024.25,123094.161384336,133149.596330267,75.0,47.0,156848.922186081,611735.042053022,9.86337752950035,,-4.7713717693837,-6.52651396297457,-0.513008427995594,-3.7781840341255,8.33333333333333,144.720103752163,1.1560415006706
2024Q3,2024.5,121680.663454436,137301.706012663,72.3333333333333,47.0,544217.099384228,611324.850109664,8.29769234384547,,21.1899791231733,6.47868412218864,12.5966850828729,-0.949968334388853,8.8,146.027186253724,1.38529934463175
2024Q4,2024.75,127966.231322965,132746.075568238,63.6666666666667,46.0,275481.332360478,621643.40668962,7.69081588369323,,-10.077519379845,14.1551071878941,-2.78050376185802,3.38874680306902,8.53333333333333,144.546150679656,-1.30416270376678
2025Q1,2025.0,126551.170172973,137965.971422373,64.1666666666667,41.0,411574.458849981,627785.992126431,9.03447937143998,,1.21328224776506,-14.4159072079536,-9.99327052489908,1.70068027210881,,,
2025Q2,2025.25,,,61.6666666666667,44.5,,,7.01136162825752,,,,,,,,
