policy_rate,deposit_rate,cpi_inflation_qoq,reer,cariacik,mining_prod_growth,industrial_prod_sa,electricity_prod_growth,internal_debt,m1,bist,m2,manufacturing_prod_growth,usd,real_gdp,export,import,eur,ppi_index,unemployment,fdi,bond_5y,bond_2y,labor_index,labor_force,budget_deficit
38.23,42.08,3.50373547315994,143.73,-0.0021376936413796998,-4.21052631578949,-1.65048543689318,-5.61184723304753,7.529309869743628,15.012632507400525,13.435704287095795,6.1389669932797375,9.06148867313916,-8.52728522844589,0.3357626647972012,-2.2907100835752203,2.0007179867084446,-3.0499192680668807,0.30598029958515127,8.536980392156881,-89.54999622050809,16.311,15.71,0.32472563594891124,-0.49166689390176366,-1.0485395118762104
30.66,34.7433333333333,0.738512949039288,153.51,0.0009928341962596042,39.475908706678,6.91016781836129,10.9826589595376,1.9446444022118925,12.785702418690548,18.476393321795115,10.033425950058827,7.12166172106825,-8.510423943394695,2.8113218158635433,14.718744548843254,12.458832028000266,-9.199789584643458,0.20458478116571754,8.78407843137257,-89.54999622050809,16.311,15.71,1.1052316252211813,0.11169225623319434,-1.0485395118762104
26.0,27.9533333333333,2.89258939826174,140.92,-0.00262313517251405,-14.3030303030303,0.184672206832881,-0.669642857142857,8.407583296859045,14.52063563788002,34.55675939436303,9.827600158790872,-0.18467220683288,3.492552649964825,2.9782205216662305,-3.356265341447262,5.26866520431053,9.12226919793424,2.7331057953256632,9.031176470588258,-89.54999622050809,16.311,15.71,1.8857376144934523,0.7150514063681523,-1.0485395118762104
22.0,24.78,2.0439744664389,154.55,-0.00438873567828216,-21.2164073550212,3.31797235023041,2.39700374531836,4.683588826314278,0.12978696488410435,8.250927043368694,11.239327059015736,-4.07030527289544,-8.005417538970766,2.7170350172536217,1.7769355457831537,5.977499064536751,-3.0263117978818532,5.041268246847341,9.278274509803946,-89.54999622050809,16.311,15.71,2.6662436037657216,1.3184105565031095,-1.0485395118762104
22.0,24.0966666666667,1.55756350309615,137.36,-0.002963932129352422,16.9658886894075,4.10347903657448,-4.02340892465254,2.6216647109162494,11.984795663824599,-12.522607863872537,5.115488841790139,14.2719382835101,8.610957305308276,2.3016094762589034,4.170149678496848,3.6563442558332326,4.926259864373006,5.962488808556365,9.525372549019634,-89.54999622050809,16.311,15.71,3.4467495930379926,1.9217697066380666,-1.0485395118762104
20.0,24.68,1.36257582827811,138.0,-3.2436672192752204e-05,35.3031465848043,0.599828620394164,9.60365853658537,3.962486086726713,6.770783021984883,21.506959839251305,5.497096303639282,-0.675105485232074,1.6740351511496276,1.121419052848971,3.143825000955225,-1.368996277319745,3.0386890471452377,2.126633164437308,9.772470588235322,-89.54999622050809,16.311,15.71,4.227255582310262,2.5251288567730246,-1.0485395118762104
18.0,23.48,4.16167940336986,142.35,-0.002837585206078711,-13.6698808848554,-4.00340715502554,-1.9471488178025,3.1272762731660464,3.517493376061509,12.848895383482262,5.321632652352903,-4.33305012744265,-2.231691773330413,1.6094630528995069,3.371298029999714,3.438302006700056,3.558935859819534,2.8771867865523326,10.019568627451012,-89.54999622050809,16.311,15.71,5.007761571582533,3.1284880069079826,-1.0485395118762104
15.5,20.6733333333333,1.30233654497772,152.76,-0.004062954446504801,-9.7897503285151,14.1969831410825,2.48226950354611,3.504327906095739,2.494261160579825,0.8550289707513592,4.661984090160587,2.57548845470693,-8.591127725312786,4.506850080384872,1.1936202515492766,3.8281031015909406,-7.220067439474587,-0.6437521360842524,10.2666666666667,-89.54999622050809,16.311,15.71,5.788267560854804,3.7318471570429406,-1.0485395118762104
14.25,20.02,1.5473662778861,156.87,-0.00387321696289907,9.54115076474871,-0.62160062160063,-3.18339100346022,0.9886916920876843,13.104199521138327,7.750208457136054,10.704740250848133,12.3809523809524,2.7820355024221035,0.4212708736217152,-1.7210668351081537,2.253346337256623,-1.2356020718858884,2.042299170891404,8.93333333333333,24.351085413864393,16.311,15.71,6.568773550127073,4.335206307177899,-1.0485395118762104
14.25,20.4766666666667,0.70747286111189,158.6,-0.0009189232923535401,15.8909574468085,3.7529319781079,10.8649035025018,3.5183103571441166,8.074860251494798,20.15997432550556,9.023857802199586,3.00462249614792,-1.7199553340449703,1.4020957972237014,3.8842813170196777,3.591229226530679,-5.002307630322428,-0.046578533618468754,8.96666666666667,130.264974424525,16.311,15.71,7.349279539399344,4.938565457312855,-1.0485395118762104
13.5,20.4166666666667,3.87940841865759,166.27,-0.003739745210096703,-6.36833046471601,2.93896006028636,-1.28949065119278,0.6455085950456407,53.01139674251942,17.72763495397589,54.461450663180244,7.10545998504112,1.1563375508450269,3.253305582094157,4.186256684772971,5.0939124539260305,-1.4477147890429198,0.8948849723150687,9.86666666666667,81.39943464316302,14.228333333333333,14.5,8.129785528671613,5.541924607447813,-1.0485395118762104
13.5,19.5866666666667,1.73858284963306,166.95,-0.0051912557425474746,-12.6225490196079,1.53733528550512,1.4369693011104,0.6425862295856177,-6.023130198400395,7.408467489231363,3.7421104781873993,-12.9189944134078,-1.8222021860229975,1.1386262466739794,-0.7660779700579212,0.7724730465985985,-0.7369221045749663,0.8954560498455777,10.5666666666667,-264.9209701079277,12.954333333333333,14.153333333333332,8.910291517943882,6.145283757582771,-1.0485395118762104
15.0,19.4166666666667,2.98178099518291,138.02,-0.005306820855277231,15.4277699859748,1.87454938716655,-1.60978750804895,1.1000322855778677,18.31810654623922,-19.156668706659286,11.643035152251713,16.0384923817161,8.926191878595535,3.000648935362271,-0.3090223059963648,2.389145642887769,13.433844828174596,5.344535645599358,8.4,299.573227355399,16.89666666666667,18.37,9.690797507216153,6.74864290771773,1.4674487966456735
17.5,23.7966666666667,1.83186557608379,149.74,-0.00201101143884475,17.9222357229648,0.283085633404097,11.0602094240838,0.7136686862907027,-2.6028051975362843,4.53175178369154,1.1926018660254556,-1.93503800967518,3.061755068278732,-0.75633915508444,0.01617030770457717,-5.162400780599086,4.4157597776662065,3.7845169017725055,8.4,-67.67980425584153,18.25,21.97,1.6621671039300345,2.26887820753758,-2.015494453100917
17.5,23.79,2.9408745637446,152.9,-0.003502913816494188,-11.6434827408552,1.48200423429781,-2.41602828520921,0.2392807593093238,4.956515438001929,5.618114866552393,5.479333971317857,4.43974630021142,-2.996425325189056,2.2335818060502888,7.504801973499653,3.5799303430446017,-1.7681703358536138,-0.19000760874741118,8.9,53.1422847846132,18.772666666666666,22.863333333333333,-2.506143301141339,-2.25097069327822,-1.1641353312002798
